sleep_efficiency,stress_score,sleep_stage_deep_pct,sleep_stage_rem_pct,sleep_stage_light_pct,sleep_stage_awake_pct,caffeine_mg,bedtime_consistency_std_min,hrv_rmssd_ms,room_humidity_pct,step_count_day,ambient_noise_db,height_cm,room_temperature_c,age,screen_time_before_bed_min,activity_before_bed_min,weight_kg,respiration_rate_bpm,jetlag_hours,sleep_score_raw
0.931,30,0.124,0.1969999999999999,0.573,0.106,83,37.1,19.8,0.335,2140,40.0,151.8,20.2,55,82,54,97.7,13.8,-18,59
0.895,35,0.144,0.255,0.562,0.039,38,4.4,32.4,0.415,5704,35.2,171.2,22.6,43,4,19,49.2,15.8,-5,52
0.981,0,0.091,0.1159999999999999,0.444,0.349,23,0.3,23.5,0.375,4900,26.0,153.3,23.7,61,0,0,74.1,14.6,-10,64
0.911,38,0.253,0.285,0.4039999999999999,0.059,157,34.8,44.8,0.389,9088,27.4,173.9,23.1,47,62,55,71.5,15.1,5,56
0.932,21,0.141,0.1369999999999999,0.519,0.204,110,7.6,32.3,0.505,7051,44.0,193.1,23.3,61,92,46,67.6,12.5,2,65
0.841,59,0.087,0.238,0.531,0.144,70,30.4,39.8,0.473,10219,20.6,159.1,27.1,18,90,0,74.7,13.3,-1,47
0.948,26,0.1969999999999999,0.235,0.542,0.026,75,3.8,30.3,0.441,3034,41.8,171.3,22.7,54,126,81,68.8,15.4,8,64
0.975,61,0.142,0.134,0.602,0.122,52,15.1,42.2,0.475,11783,34.9,156.2,24.3,64,65,89,73.9,13.2,-18,55
0.956,47,0.187,0.184,0.489,0.14,180,28.5,43.8,0.544,8757,23.1,179.3,22.4,25,135,44,78.2,12.1,10,50
0.979,41,0.09,0.218,0.593,0.098,17,26.9,50.3,0.408,11095,24.2,179.6,20.9,74,115,36,72.9,10.7,-9,57
0.96,56,0.187,0.251,0.492,0.07,12,19.2,16.3,0.451,7005,28.7,164.3,20.6,39,48,14,71.9,12.4,8,57
0.944,1,0.178,0.215,0.568,0.038,72,42.0,48.6,0.456,5775,22.3,165.4,20.9,28,35,28,71.4,11.6,-8,63
0.96,13,0.1369999999999999,0.237,0.492,0.133,37,20.2,50.4,0.353,7364,30.3,153.9,24.3,39,96,11,78.6,12.3,3,63
0.828,8,0.133,0.2269999999999999,0.584,0.0559999999999999,51,4.4,34.9,0.5670000000000001,5010,33.5,167.9,26.6,24,45,59,68.6,15.2,7,53
0.979,15,0.228,0.1989999999999999,0.545,0.0279999999999999,197,38.4,33.4,0.872,2434,44.5,187.8,18.9,23,15,59,93.1,17.7,4,71
0.99,13,0.171,0.134,0.505,0.191,34,3.2,22.3,0.5660000000000001,10990,34.0,159.1,21.1,18,80,25,74.7,16.2,-3,64
0.892,26,0.209,0.188,0.486,0.1159999999999999,11,60.5,21.9,0.487,6963,28.8,175.1,21.9,42,31,82,64.1,11.4,-5,61
0.986,14,0.1639999999999999,0.141,0.617,0.077,48,33.8,34.8,0.513,4988,24.2,167.5,22.2,33,0,41,76.8,18.2,1,58
0.925,39,0.24,0.141,0.5770000000000001,0.042,22,48.3,42.8,0.172,0,29.7,163.7,20.5,29,147,87,68.6,14.6,3,60
0.938,34,0.1169999999999999,0.3,0.506,0.077,169,55.1,7.4,0.452,4771,32.5,177.6,23.9,21,54,33,66.7,15.6,-3,57
0.916,19,0.155,0.175,0.4,0.27,9,45.8,37.0,0.515,5474,32.0,174.6,23.4,54,38,66,104.8,12.1,0,62
0.967,15,0.2189999999999999,0.273,0.392,0.115,136,29.0,37.6,0.31,1539,29.9,178.5,20.8,40,110,0,43.2,14.4,-9,63
0.987,9,0.168,0.258,0.52,0.054,5,13.7,47.2,0.507,9960,28.9,165.6,20.4,56,57,3,64.9,11.8,-10,61
0.956,31,0.057,0.185,0.525,0.233,57,21.4,41.7,0.451,5381,36.0,176.8,22.8,22,6,93,89.4,14.4,-13,59
0.955,0,0.158,0.154,0.573,0.115,132,38.9,11.7,0.27,2039,34.9,182.6,21.5,32,23,56,64.7,18.6,-11,64
0.974,74,0.182,0.192,0.547,0.078,61,8.1,21.9,0.492,1768,31.3,171.8,19.9,19,6,63,71.2,14.4,4,62
0.96,36,0.288,0.196,0.451,0.065,138,54.9,20.9,0.568,15481,39.3,184.2,23.6,62,56,37,73.1,14.2,0,65
0.8370000000000001,8,0.162,0.264,0.498,0.075,65,32.2,27.4,0.318,8630,22.8,169.8,20.5,67,28,36,104.1,16.2,5,63
0.928,42,0.177,0.1969999999999999,0.515,0.1119999999999999,71,37.4,15.3,0.63,9498,26.1,163.8,21.2,26,111,95,69.9,12.9,4,57
0.963,63,0.209,0.214,0.552,0.025,81,8.4,27.6,0.175,0,33.9,160.6,21.0,48,81,27,101.1,15.7,9,57
0.969,10,0.148,0.184,0.562,0.107,85,16.1,28.6,0.512,11713,43.1,174.0,23.0,29,9,39,59.6,12.6,9,56
0.953,33,0.087,0.212,0.564,0.1369999999999999,67,20.6,30.3,0.519,4388,33.0,171.2,22.3,24,27,0,66.4,15.3,-7,60
0.918,54,0.12,0.3,0.51,0.07,84,15.3,57.5,0.745,3870,32.6,150.7,23.3,18,24,18,44.4,13.7,-3,52
0.971,20,0.19,0.208,0.502,0.1,157,20.9,15.9,0.486,11461,39.9,167.1,26.4,63,13,41,73.4,13.5,6,62
0.957,2,0.209,0.192,0.525,0.075,150,53.2,37.7,0.462,7526,29.7,161.2,24.0,61,0,43,82.8,14.5,8,59
0.8759999999999999,27,0.081,0.264,0.596,0.059,122,7.4,30.7,0.322,6709,22.2,167.5,24.3,76,54,81,60.8,14.6,2,51
0.982,3,0.182,0.163,0.581,0.074,121,31.2,35.6,0.3979999999999999,854,35.3,169.6,23.3,70,15,42,73.0,12.9,0,63
0.972,32,0.1889999999999999,0.158,0.534,0.119,151,41.6,30.0,0.579,6258,38.6,181.7,25.3,42,87,53,43.1,14.5,3,59
0.979,27,0.179,0.159,0.5,0.162,74,70.7,33.1,0.437,7003,25.3,179.4,21.9,56,64,71,97.6,17.2,16,56
0.962,44,0.248,0.1009999999999999,0.529,0.122,210,11.9,15.0,0.411,5342,27.8,166.0,24.9,43,44,2,90.6,13.9,3,62
0.94,15,0.13,0.132,0.6559999999999999,0.081,14,13.0,18.3,0.451,9531,31.2,166.2,22.4,59,4,43,58.5,15.5,2,62
0.9,70,0.1639999999999999,0.131,0.569,0.135,33,1.2,20.6,0.482,6343,20.0,170.3,23.8,54,22,28,105.3,15.1,-5,46
0.939,42,0.129,0.173,0.603,0.095,33,2.3,48.8,0.5579999999999999,2542,40.5,179.9,21.4,31,21,24,68.4,11.7,-3,54
0.949,8,0.24,0.211,0.536,0.0139999999999999,115,39.6,49.4,0.302,6728,32.4,153.3,22.9,56,7,12,52.1,14.1,-5,67
0.98,9,0.205,0.145,0.511,0.139,6,4.8,21.9,0.601,10447,29.7,173.3,24.6,44,67,45,53.2,12.4,-3,66
0.937,52,0.287,0.3,0.3779999999999999,0.034,39,61.0,17.3,0.524,2959,40.9,175.0,23.3,42,93,59,60.2,13.4,-2,58
0.969,76,0.218,0.171,0.4679999999999999,0.143,124,32.5,22.3,0.52,7407,26.7,171.5,23.8,44,28,56,66.4,12.3,12,58
0.987,40,0.1159999999999999,0.235,0.471,0.178,40,19.4,14.8,0.255,8971,32.5,181.9,23.5,49,119,55,64.0,16.7,-1,61
0.972,38,0.118,0.193,0.623,0.066,80,34.1,28.7,0.545,9212,30.3,181.2,23.7,71,0,32,77.2,13.7,3,57
0.963,22,0.123,0.226,0.473,0.178,86,31.7,28.7,0.476,4108,30.6,163.4,25.2,58,26,56,66.7,12.6,-8,57
0.983,0,0.212,0.253,0.496,0.039,85,47.4,11.4,0.537,3219,28.8,171.0,23.6,64,70,34,58.8,14.4,7,67
0.936,55,0.246,0.2319999999999999,0.481,0.042,127,11.2,40.8,0.36,10443,30.0,175.2,20.3,51,70,42,70.9,13.9,-4,60
0.954,21,0.1639999999999999,0.186,0.516,0.133,11,17.5,20.4,0.419,11878,27.2,171.5,24.4,40,85,51,69.2,13.2,7,62
0.984,36,0.157,0.155,0.589,0.1,102,59.4,23.5,0.401,0,32.0,169.5,24.5,75,91,50,79.1,14.2,-1,59
0.8640000000000001,29,0.09,0.186,0.509,0.215,27,27.3,7.5,0.321,6831,28.3,179.6,22.9,23,104,17,47.1,15.9,12,52
0.989,63,0.187,0.226,0.466,0.121,55,47.8,31.5,0.259,8599,29.8,161.3,20.8,67,114,54,97.3,14.7,0,58
0.918,43,0.301,0.181,0.467,0.051,47,55.0,22.0,0.188,576,30.4,174.1,20.6,63,15,38,72.6,13.0,0,58
0.823,38,0.287,0.1939999999999999,0.451,0.067,50,16.1,39.7,0.3929999999999999,0,29.9,159.3,21.3,58,136,60,59.2,15.6,-11,55
0.963,26,0.146,0.271,0.472,0.11,45,27.7,36.1,0.387,6683,20.0,158.0,26.5,26,107,49,93.3,13.0,1,65
0.928,14,0.123,0.213,0.5770000000000001,0.087,133,43.3,15.1,0.428,4701,41.9,192.1,24.0,20,52,51,74.2,14.2,1,58
0.982,31,0.152,0.182,0.504,0.162,161,26.6,47.8,0.364,3950,47.7,174.1,25.7,46,28,96,76.6,14.8,3,58
0.95,75,0.171,0.162,0.655,0.012,83,25.1,41.7,0.294,3298,26.0,174.6,25.7,70,90,15,74.4,13.5,-4,48
0.926,35,0.35,0.178,0.421,0.051,181,55.7,52.6,0.617,6037,30.7,162.4,23.9,22,58,64,57.2,12.3,-6,55
0.95,52,0.166,0.243,0.542,0.049,144,7.3,50.5,0.295,7796,30.6,155.8,23.1,28,107,25,88.2,15.3,-14,59
0.987,42,0.158,0.298,0.493,0.051,81,82.7,24.8,0.497,6225,30.8,193.3,28.2,73,42,33,50.4,13.9,-4,63
0.949,21,0.211,0.2239999999999999,0.486,0.079,107,34.3,35.3,0.248,10865,35.2,172.8,24.8,21,45,0,62.7,13.9,6,64
0.964,49,0.268,0.168,0.562,0.002,37,58.7,28.8,0.43,3255,32.7,172.4,21.8,68,18,59,93.2,15.4,5,53
0.964,25,0.209,0.093,0.607,0.09,58,40.4,19.5,0.602,5862,35.9,170.5,23.8,56,74,35,101.4,15.1,-13,55
0.966,34,0.1119999999999999,0.175,0.523,0.19,8,19.7,25.5,0.413,0,28.7,166.9,22.2,47,21,0,82.0,14.7,2,65
0.943,38,0.168,0.243,0.502,0.087,149,25.3,37.8,0.34,10402,42.8,174.0,26.4,68,57,0,79.8,12.3,-3,60
0.994,35,0.109,0.146,0.573,0.171,68,17.9,37.9,0.267,3118,43.5,149.2,24.2,55,116,49,63.8,18.1,3,58
0.967,61,0.129,0.136,0.427,0.309,93,35.6,36.0,0.239,10392,35.3,170.9,23.6,21,13,54,80.9,16.1,6,53
0.963,0,0.331,0.1689999999999999,0.475,0.025,120,3.5,65.6,0.3329999999999999,4491,31.2,176.1,24.5,38,19,43,65.4,14.3,-5,62
0.92,45,0.124,0.255,0.551,0.07,152,21.3,19.9,0.564,1350,34.1,182.3,19.2,75,46,34,66.8,15.7,-4,59
0.927,68,0.15,0.247,0.499,0.104,56,66.1,32.6,0.539,1378,33.4,166.7,19.1,20,58,69,51.3,13.4,-19,53
0.95,28,0.13,0.11,0.518,0.241,6,2.9,31.8,0.66,7989,33.7,165.2,23.7,52,39,25,73.8,16.5,6,58
0.958,58,0.176,0.1939999999999999,0.462,0.1669999999999999,106,29.9,33.1,0.511,2361,30.5,155.7,25.2,66,52,58,36.7,14.2,6,54
0.884,54,0.147,0.226,0.493,0.135,51,30.6,26.0,0.347,5059,31.4,184.4,25.3,46,31,0,63.7,13.2,-11,57
0.933,74,0.165,0.244,0.52,0.071,44,27.4,25.8,0.396,2190,36.0,158.8,22.5,33,24,6,42.9,15.6,-5,54
0.963,9,0.177,0.258,0.513,0.052,29,43.5,49.0,0.659,5548,24.8,169.1,20.5,64,146,59,111.5,14.9,7,66
0.952,5,0.319,0.231,0.437,0.013,206,8.3,37.8,0.3779999999999999,3531,34.4,176.9,22.3,39,42,11,57.3,14.8,16,68
0.915,34,0.17,0.212,0.492,0.126,48,56.8,29.6,0.5670000000000001,11239,21.4,167.7,24.8,19,81,7,70.2,14.1,0,61
0.7709999999999999,30,0.052,0.186,0.434,0.327,159,30.2,37.0,0.515,6850,36.0,159.6,22.5,69,49,28,79.1,11.1,9,46
0.872,39,0.15,0.182,0.606,0.062,33,0.3,12.4,0.476,4586,23.2,169.6,19.8,57,67,11,52.5,13.3,-1,53
0.948,0,0.254,0.23,0.483,0.034,91,53.5,7.7,0.3779999999999999,0,38.8,162.4,24.3,68,0,26,69.7,13.8,-4,61
0.872,68,0.129,0.257,0.527,0.087,11,6.8,43.2,0.354,8809,25.8,162.6,26.4,57,83,97,66.9,11.8,4,50
0.975,23,0.148,0.094,0.591,0.1669999999999999,82,41.0,10.9,0.546,8129,30.1,184.7,25.8,56,67,33,78.7,12.2,3,63
0.966,17,0.185,0.244,0.491,0.08,50,0.7,28.7,0.418,9736,21.8,158.0,21.7,26,0,41,93.3,14.7,-5,66
0.936,50,0.19,0.182,0.589,0.038,1,49.5,21.7,0.518,3364,41.4,159.6,20.8,36,81,104,72.5,16.2,-2,60
0.942,0,0.242,0.157,0.521,0.08,22,21.7,44.8,0.3879999999999999,6318,33.7,160.4,24.2,54,26,40,59.7,11.9,-2,65
0.984,8,0.109,0.218,0.589,0.084,144,35.3,44.1,0.416,9911,21.2,151.1,20.6,47,0,22,69.5,13.9,6,70
0.957,69,0.178,0.214,0.535,0.072,144,34.7,9.9,0.275,11173,26.1,160.0,22.8,35,103,62,83.8,15.2,0,48
0.8220000000000001,22,0.172,0.22,0.58,0.0279999999999999,29,69.7,42.9,0.472,3268,33.8,175.0,25.3,58,33,81,65.4,11.4,6,53
0.975,55,0.231,0.188,0.568,0.013,75,25.8,14.7,0.4,0,39.1,176.2,20.0,54,3,59,75.1,15.5,1,58
0.978,8,0.2189999999999999,0.148,0.479,0.154,152,69.1,54.2,0.351,5435,28.6,182.4,25.0,31,5,79,56.0,14.1,14,63
0.923,30,0.275,0.163,0.542,0.02,145,32.5,36.2,0.465,7355,37.1,154.4,22.7,68,31,37,68.5,15.3,1,63
0.973,31,0.15,0.28,0.441,0.129,32,7.1,8.2,0.624,3620,33.9,163.9,21.3,22,44,74,68.9,13.4,9,57
0.939,20,0.266,0.086,0.568,0.08,136,90.3,5.0,0.535,4325,20.0,181.0,21.0,26,85,38,91.8,15.1,-6,60
0.936,10,0.1989999999999999,0.3,0.431,0.07,135,16.0,35.3,0.594,5822,20.0,162.0,21.8,77,64,44,75.6,15.6,0,64
0.949,25,0.326,0.244,0.357,0.074,96,22.3,42.3,0.5579999999999999,1359,31.0,166.9,21.5,41,4,22,72.4,14.6,-1,65
0.935,30,0.175,0.133,0.406,0.285,75,7.1,40.3,0.6409999999999999,9173,29.6,183.5,22.8,27,122,30,62.2,13.5,0,56
0.878,27,0.207,0.2739999999999999,0.469,0.05,97,9.9,62.7,0.298,6135,33.0,180.9,20.9,33,109,21,96.1,13.4,-15,53
0.843,49,0.1119999999999999,0.204,0.618,0.065,96,23.4,27.8,0.162,9669,28.8,175.3,22.1,48,110,37,86.8,13.6,-12,46
0.971,0,0.083,0.166,0.483,0.268,118,6.8,5.0,0.5760000000000001,4789,28.5,168.6,23.0,36,114,57,82.7,16.9,-2,62
0.971,26,0.1669999999999999,0.208,0.596,0.03,9,25.4,35.4,0.594,10499,29.3,170.5,27.4,72,117,16,90.1,14.3,0,62
0.957,19,0.107,0.184,0.483,0.226,130,47.7,22.5,0.5760000000000001,2709,33.8,172.6,23.7,29,17,23,71.2,14.9,6,58
0.963,56,0.155,0.171,0.654,0.02,96,35.5,34.9,0.359,4051,31.9,187.3,25.2,79,21,33,36.2,15.6,11,58
0.914,24,0.238,0.226,0.472,0.064,94,43.2,38.2,0.469,2228,30.3,180.1,26.7,45,3,19,70.8,14.0,-4,59
0.945,26,0.214,0.217,0.507,0.061,60,71.3,26.0,0.492,1823,31.4,184.9,23.2,37,145,36,84.8,12.3,1,66
0.983,22,0.1369999999999999,0.236,0.52,0.107,98,34.4,28.4,0.49,3065,35.1,180.6,21.1,73,40,50,64.8,13.2,7,61
0.919,45,0.124,0.225,0.49,0.161,62,41.1,29.0,0.4629999999999999,5658,42.9,154.4,21.1,25,53,110,62.0,15.4,-7,55
0.949,20,0.151,0.221,0.498,0.13,135,0.1,24.9,0.272,7814,37.4,162.2,26.9,30,20,29,55.3,14.0,16,61
0.969,35,0.146,0.3,0.507,0.047,142,3.6,26.0,0.384,2374,41.4,168.9,19.2,64,133,38,103.5,12.3,8,63
0.929,28,0.253,0.239,0.422,0.086,81,62.6,50.2,0.337,10666,21.3,187.7,24.0,60,98,14,105.0,13.4,-2,59
0.915,57,0.147,0.192,0.526,0.136,33,6.4,33.0,0.51,2096,33.1,172.1,26.5,37,39,76,62.5,11.5,-8,55
0.994,33,0.159,0.217,0.591,0.033,132,15.3,28.1,0.519,6111,51.8,176.4,23.9,61,17,65,105.0,15.1,2,59
0.949,37,0.159,0.1169999999999999,0.601,0.123,146,39.2,26.4,0.635,6637,34.8,154.6,21.2,54,104,9,58.6,15.9,-4,57
0.951,25,0.118,0.1639999999999999,0.612,0.106,116,23.2,21.6,0.416,8552,34.1,165.8,24.0,59,29,26,31.2,15.2,-14,59
0.872,33,0.109,0.298,0.5579999999999999,0.036,59,13.5,5.0,0.363,4937,33.4,180.6,22.6,27,104,56,61.6,13.5,13,54
0.942,45,0.182,0.141,0.4579999999999999,0.22,159,7.2,28.9,0.409,5818,35.2,160.7,20.7,27,39,1,69.0,14.2,6,53
0.913,45,0.176,0.247,0.52,0.0559999999999999,86,4.4,24.8,0.5329999999999999,2807,32.8,153.9,24.2,46,67,82,85.3,14.5,15,59
0.981,45,0.208,0.08,0.502,0.21,154,59.4,24.5,0.4379999999999999,11116,33.4,160.3,23.8,57,15,51,71.2,16.4,9,60
0.996,20,0.208,0.18,0.473,0.139,58,37.2,33.6,0.46,2284,40.4,160.7,25.5,27,48,43,69.0,11.5,-3,67
0.972,29,0.191,0.177,0.508,0.124,120,48.1,35.2,0.595,10143,35.3,180.6,23.7,49,54,43,62.6,14.1,3,63
0.928,36,0.263,0.134,0.581,0.023,55,51.8,11.8,0.632,4665,20.0,171.6,24.0,31,41,0,61.7,13.2,6,53
0.988,9,0.18,0.268,0.54,0.013,70,80.2,19.2,0.556,8004,33.1,169.4,27.3,40,63,11,87.0,12.8,6,66
0.964,27,0.253,0.17,0.503,0.075,93,38.5,26.4,0.503,11058,36.0,162.9,23.8,65,133,56,33.4,12.7,10,62
0.975,30,0.205,0.188,0.5670000000000001,0.039,120,37.5,15.6,0.427,5688,29.7,155.9,20.4,42,54,82,66.8,15.9,5,58
0.946,40,0.215,0.176,0.523,0.086,32,2.2,34.2,0.502,2487,32.9,164.5,23.4,52,31,36,88.2,14.2,8,61
0.979,0,0.064,0.2289999999999999,0.52,0.187,170,3.2,17.2,0.598,3251,30.2,170.8,23.2,34,90,73,57.5,14.2,-3,61
0.932,48,0.272,0.2769999999999999,0.408,0.042,8,50.6,29.2,0.585,8192,34.7,158.4,25.1,40,23,103,69.0,12.2,-7,61
1.0,50,0.0819999999999999,0.25,0.639,0.03,36,4.5,23.1,0.484,8555,24.7,173.9,22.2,60,71,74,69.4,15.1,4,61
0.913,8,0.268,0.206,0.446,0.08,109,50.6,20.8,0.469,7713,28.5,164.8,19.9,28,50,48,75.3,14.9,3,64
0.928,46,0.106,0.204,0.445,0.245,105,12.0,24.8,0.551,5034,32.3,166.2,20.8,37,60,0,63.2,11.9,-5,59
0.955,57,0.106,0.208,0.527,0.159,16,1.2,34.7,0.31,1204,34.8,156.4,25.2,26,66,21,78.2,14.7,-3,57
0.914,32,0.096,0.204,0.5670000000000001,0.134,25,23.9,31.5,0.131,8195,22.3,160.5,21.1,51,54,43,76.6,16.4,12,59
0.825,55,0.171,0.198,0.485,0.146,72,54.7,36.1,0.488,4852,34.2,158.7,21.2,46,55,27,92.9,13.2,-3,45
0.915,51,0.18,0.132,0.536,0.152,60,47.0,27.1,0.655,346,27.4,169.8,19.2,18,67,0,82.9,13.0,-3,53
0.958,6,0.258,0.203,0.455,0.083,90,34.9,37.3,0.461,87,30.9,170.7,29.2,33,57,18,74.2,16.4,3,68
0.975,37,0.1939999999999999,0.184,0.542,0.08,95,33.1,17.3,0.413,6496,31.1,168.8,25.6,77,0,63,83.8,10.6,15,63
0.946,37,0.152,0.121,0.409,0.318,172,9.0,25.5,0.455,7632,29.3,150.0,25.3,28,0,24,79.7,13.1,-1,57
0.755,56,0.238,0.145,0.546,0.071,123,40.2,58.0,0.564,9437,23.1,162.6,26.5,18,13,31,58.5,14.1,4,41
0.953,45,0.161,0.214,0.604,0.02,75,4.4,29.1,0.427,8567,34.7,176.9,24.4,41,60,51,82.8,14.4,6,52
0.963,17,0.16,0.154,0.595,0.091,116,76.6,29.6,0.602,3675,29.7,171.1,25.2,19,60,46,77.5,13.8,-3,62
0.964,37,0.064,0.172,0.556,0.208,9,11.9,41.2,0.517,7958,31.2,166.1,26.1,76,70,126,77.5,12.7,8,57
0.903,27,0.1639999999999999,0.154,0.532,0.15,64,34.2,21.3,0.489,7746,38.7,190.0,24.8,50,35,0,92.5,14.1,-9,52
0.899,4,0.221,0.296,0.474,0.008,88,23.9,33.5,0.435,10087,40.8,178.1,26.0,38,24,0,75.9,14.0,7,66
0.7979999999999999,38,0.252,0.237,0.487,0.024,58,52.7,32.1,0.286,1856,42.4,168.6,19.5,35,121,0,88.8,17.5,-4,55
0.904,52,0.1639999999999999,0.203,0.552,0.08,7,61.1,50.6,0.631,5390,35.6,181.7,23.2,72,24,25,43.3,14.3,15,49
0.9,27,0.102,0.291,0.541,0.066,80,22.9,25.4,0.642,6395,34.9,171.6,20.1,37,51,33,76.2,11.4,-1,51
0.932,50,0.129,0.298,0.5489999999999999,0.023,71,11.0,42.4,0.436,4455,41.9,183.9,20.9,57,40,46,97.1,15.5,0,59
0.957,28,0.25,0.1969999999999999,0.523,0.0289999999999999,107,41.4,34.1,0.415,2797,20.0,176.9,23.4,25,51,125,76.1,12.7,-7,64
0.979,34,0.296,0.193,0.451,0.06,268,20.2,29.9,0.342,1454,30.4,164.4,23.7,34,91,47,87.1,12.8,1,64
0.971,26,0.2189999999999999,0.206,0.507,0.068,66,15.7,36.7,0.4029999999999999,8228,35.3,173.2,23.5,61,0,55,82.4,13.7,-4,67
0.912,9,0.154,0.178,0.57,0.098,124,5.6,19.7,0.397,4151,31.6,181.4,25.7,78,90,0,93.0,13.0,-11,58
0.972,14,0.125,0.166,0.493,0.216,41,43.8,8.2,0.315,6287,30.3,169.8,22.4,79,47,107,37.5,14.7,-17,62
0.956,13,0.09,0.188,0.511,0.21,159,94.6,44.8,0.315,10623,39.6,162.5,23.6,53,0,94,69.3,15.4,0,69
0.982,31,0.188,0.275,0.522,0.0139999999999999,61,39.4,22.0,0.158,4201,36.9,170.8,22.8,46,96,58,75.1,14.0,7,65
0.958,54,0.172,0.16,0.516,0.152,87,51.0,42.4,0.342,9321,32.9,156.0,20.2,42,20,51,89.2,14.1,-9,57
0.961,33,0.127,0.168,0.6559999999999999,0.049,110,1.0,26.3,0.4539999999999999,3997,27.7,158.4,25.3,41,82,22,88.2,17.2,9,58
0.936,27,0.239,0.22,0.535,0.006,85,38.9,34.2,0.521,4508,32.1,172.2,22.1,39,56,70,45.0,13.0,2,57
0.982,53,0.205,0.206,0.44,0.148,49,7.4,29.3,0.529,5810,43.2,171.8,23.1,19,103,73,71.2,16.3,10,60
0.973,30,0.096,0.1939999999999999,0.5660000000000001,0.144,218,1.1,16.6,0.377,4174,33.8,169.2,20.7,69,37,25,83.0,15.1,-7,61
0.977,76,0.22,0.254,0.501,0.025,155,2.4,47.5,0.349,6754,30.4,162.2,19.2,66,68,44,78.4,15.1,2,56
0.975,65,0.254,0.215,0.456,0.075,50,21.8,24.2,0.636,2503,23.6,175.4,19.7,24,29,23,81.7,16.4,-4,60
0.971,17,0.196,0.166,0.594,0.043,109,18.2,26.0,0.551,7575,42.1,171.3,22.9,38,57,0,81.2,13.1,3,65
0.981,9,0.149,0.254,0.586,0.011,97,56.0,49.5,0.57,3635,20.0,191.6,20.4,64,34,6,81.8,11.5,1,60
0.952,52,0.252,0.157,0.541,0.05,11,1.9,37.7,0.5710000000000001,4751,36.9,173.9,26.4,31,43,29,56.0,16.0,-5,58
0.977,30,0.24,0.209,0.481,0.069,31,60.0,23.6,0.505,9520,22.8,172.4,26.4,60,84,58,101.6,15.3,-4,61
0.943,53,0.1639999999999999,0.204,0.513,0.119,118,32.1,30.4,0.574,6321,39.0,177.8,22.3,28,51,0,57.8,15.5,-10,53
0.968,26,0.1939999999999999,0.1989999999999999,0.423,0.183,199,30.4,34.9,0.336,9230,35.9,170.7,21.2,73,88,3,69.7,12.8,14,61
0.914,55,0.185,0.255,0.406,0.154,106,16.8,37.9,0.517,5601,30.7,169.6,22.0,57,33,40,52.5,12.5,-14,54
0.926,17,0.173,0.246,0.5379999999999999,0.043,5,29.3,31.7,0.517,10186,24.3,168.8,25.1,37,91,20,83.9,13.4,-6,61
0.855,24,0.161,0.185,0.5820000000000001,0.072,94,18.7,22.8,0.4029999999999999,2655,43.0,154.8,23.0,52,65,1,80.6,14.3,-2,54
0.947,30,0.184,0.143,0.497,0.176,134,13.1,60.5,0.449,5031,33.0,149.7,22.0,35,93,87,60.5,15.9,0,56
0.931,43,0.175,0.296,0.507,0.022,139,48.3,24.0,0.353,8356,33.0,152.4,21.5,70,53,66,75.4,13.4,18,59
0.988,22,0.136,0.104,0.511,0.249,66,2.0,36.9,0.435,1418,23.9,169.5,19.9,47,127,24,97.6,11.4,4,53
0.991,43,0.151,0.281,0.512,0.057,191,50.4,31.8,0.435,9750,35.0,175.9,21.8,26,180,73,68.5,13.7,4,61
0.941,66,0.124,0.195,0.495,0.185,11,50.2,20.0,0.292,6432,23.0,165.5,22.6,49,79,55,69.5,14.3,-7,50
0.977,45,0.124,0.205,0.491,0.181,102,13.2,29.7,0.604,0,35.6,161.8,22.0,42,39,57,79.3,13.0,4,60
0.9,41,0.11,0.244,0.445,0.201,75,42.4,27.6,0.354,3411,28.6,172.7,24.5,37,76,63,66.9,14.7,0,58
0.95,27,0.187,0.275,0.523,0.015,159,18.8,32.7,0.258,5543,28.6,184.3,20.8,65,146,58,53.0,13.4,-15,66
0.7929999999999999,6,0.268,0.265,0.419,0.049,168,13.8,42.4,0.638,2146,36.1,178.8,21.7,25,21,0,84.9,14.9,23,57
0.8440000000000001,17,0.147,0.252,0.544,0.057,7,17.9,20.5,0.305,1127,27.2,174.5,22.1,18,136,93,56.0,14.7,1,54
0.955,47,0.187,0.196,0.506,0.111,163,26.5,21.1,0.361,4572,29.8,161.4,20.8,78,0,74,74.8,15.4,-10,57
0.97,22,0.083,0.151,0.581,0.185,62,70.6,18.3,0.4579999999999999,534,26.8,170.3,20.6,66,100,49,82.1,15.6,0,55
0.939,34,0.146,0.265,0.537,0.051,115,37.4,22.6,0.506,2042,20.0,171.8,28.5,75,80,24,61.5,15.4,9,58
0.971,25,0.241,0.217,0.517,0.025,115,18.9,49.0,0.325,6405,29.1,177.0,24.2,42,47,1,58.5,12.5,2,68
0.926,32,0.239,0.242,0.429,0.089,111,46.7,36.5,0.389,2797,35.3,159.8,21.7,54,40,95,101.6,15.5,15,55
0.931,16,0.204,0.178,0.5329999999999999,0.084,53,28.5,18.7,0.377,7833,31.6,172.9,22.8,25,86,64,106.4,11.8,2,63
0.951,44,0.2189999999999999,0.1939999999999999,0.482,0.106,50,11.9,5.0,0.293,1492,34.6,167.6,23.0,30,109,54,86.9,15.0,-3,57
